Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
及川歯科クリニック,Clinic,,,,38.428307,141.307269,Japan
友愛病院,Clinic,,,,35.804947,139.805286,Japan
双仁会 一盛病院,Clinic,,,,35.697817,139.850542,Japan
吉野町眼科,Clinic,,,,35.435914,139.618041,Japan
同潤会富士見病院,Clinic,,,,35.760479,139.70547,Japan
和伸会和田内科病院,Clinic,,,,35.163238,136.940345,Japan
哲仁会井口病院,Clinic,,,,35.750158,139.801397,Japan
回心堂病院,Clinic,,,,35.677568,139.6759,Japan
国広医院,Clinic,,,,34.755238,135.05599,Japan
圭成会大分泌尿器科病院,Clinic,,,,33.2351,131.616327,Japan
坪田会坪田和光病院,Clinic,,,,35.778686,139.621191,Japan
坪田和光病院,Clinic,,,,35.778675,139.621191,Japan
堀切中央病院,Clinic,,,,35.754154,139.828266,Japan
堺市泉北急病診療センター,Clinic,,,,34.500998,135.508694,Japan
多和診療所,Clinic,,,,34.186376,134.170712,Japan
大久保医院,Clinic,,,,35.692269,139.686685,Japan
大内病院,Clinic,,,,35.785059,139.778344,Japan
大坪会東和病院,Clinic,,,,35.772895,139.843617,Japan
大山眼科,Clinic,,,,31.547328,130.541702,Japan
大川医院,Clinic,,,,33.250409,130.290266,Japan
大橋病院,Clinic,,,,35.775449,139.70524,Japan
大河内診療所,Clinic,,,,35.144329,138.365394,Japan
大石記念病院,Clinic,,,,35.774796,139.772718,Japan
大西整形外科クリニック,Clinic,,,,34.340258,134.061577,Japan
大野クリニック,Clinic,,,,35.535197,139.699417,Japan
太田整形外科クリニック,Clinic,,,,36.166712,139.534566,Japan
太田病院,Clinic,,,,35.764248,139.804347,Japan
奥田医院,Clinic,,,,35.70342,139.768875,Japan
姫路市保健所 南保健センター,Clinic,,,,34.799969,134.665983,Japan
宇井クリニック,Clinic,044-953-1122,,,35.602847,139.51719,Japan
安田病院,Clinic,,,,35.77538,139.632866,Japan
宣和会藤島第一病院,Clinic,,,,32.981985,131.585947,Japan
富士病院,Clinic,,,,35.744979,139.738572,Japan
富士診療所,Clinic,,,,35.707214,139.371017,Japan
富崎小児科,Clinic,,,,33.265417,130.294612,Japan
寺田内科,Clinic,,,,33.257907,130.304443,Japan
寺田病院,Clinic,,,,35.762977,139.77111,Japan
寺田病院,Clinic,,,,35.749508,139.784568,Japan
寿英会内田病院,Clinic,,,,35.748842,139.802539,Japan
小林医院,Clinic,,,,34.702911,135.56308,Japan
小林病院,Clinic,,,,35.778457,139.63388,Japan
小澤病院,Clinic,,,,35.734261,139.859557,Japan
小田クリニック,Clinic,,,,33.249341,130.289089,Japan
小豆沢病院,Clinic,,,,35.772935,139.700726,Japan
尼崎永仁会クリニック,Clinic,,,,34.717586,135.417573,Japan
山内皮膚科医院,Clinic,,,,38.433591,141.310396,Japan
山口クリニック,Clinic,,,,33.283214,130.269082,Japan
山口会高知厚生病院,Clinic,,,,33.558558,133.572234,Japan
山口病院,Clinic,,,,35.736869,139.725379,Japan
山本こあらクリニック,Clinic,,,,36.092355,136.242017,Japan
山村会山村病院,Clinic,,,,33.554781,133.507867,Japan
岡崎メイツ腎睡眠クリニック,Clinic,,,,34.968825,137.175403,Japan
岡本病院,Clinic,,,,35.730537,139.724552,Japan
岡田病院,Clinic,,,,35.737429,139.775792,Japan
岡田耳鼻科,Clinic,,,,35.79413,139.467692,Japan
岩井医療財団岩井整形外科内科病院,Clinic,,,,35.733706,139.884893,Japan
岩槻南病院,Clinic,,,,35.928096,139.723328,Japan
岩谷産婦人科医院,Clinic,,,,35.545451,139.517392,Japan
市村クリニック,Clinic,+81 52-451-7726,,,35.162324,136.874743,Japan
帰巌会岡本病院,Clinic,,,,32.978347,131.581864,Japan
常盤台外科病院,Clinic,,,,35.762639,139.69,Japan
常盤台病院,Clinic,,,,35.768672,139.683163,Japan
平子医院,Clinic,,,,35.146734,136.906509,Japan
平野医院,Clinic,,,,35.838441,139.95874,Japan
平野診療所,Clinic,+81-555-65-8777,,"山中湖村, 401-0502",35.427432,138.903543,Japan
広瀬病院,Clinic,,,,35.594089,139.300374,Japan
府中診療所,Clinic,,,,35.674028,139.480153,Japan
弓狩眼科,Clinic,,,,35.673273,139.478982,Japan
彩のクリニック,Clinic,+81 4-2949-1118,,,35.798642,139.435465,Japan
徳丸リハビリテーション病院,Clinic,,,,35.771658,139.662463,Japan
心和会足立共済病院,Clinic,,,,35.744194,139.815406,Japan
恵和会赤羽岩渕病院,Clinic,,,,35.782577,139.725292,Japan
愛里病院,Clinic,,,,35.745493,139.804574,Japan
慈生会等潤病院,Clinic,,,,35.779305,139.8168,Japan
慈英会病院,Clinic,,,,35.777355,139.788167,Japan
慶明会宮崎中央眼科病院,Clinic,,,,31.919696,131.416558,Japan
成和会西新井病院,Clinic,,,,35.775661,139.782005,Japan
成増病院,Clinic,,,,35.782583,139.628024,Japan
扇大橋病院,Clinic,,,,35.765568,139.771746,Japan
整形外科 河村病院,Clinic,,,,34.661545,135.454564,Japan
新居浜山内病院,Clinic,,,,33.96447,133.278074,Japan
新生会福島病院,Clinic,,,,32.980569,131.585613,Japan
旗ヶ崎内科クリニック,Clinic,,,,35.444685,133.311517,Japan
日浦医院,Clinic,,,,33.278135,130.266576,Japan
旦龍会町田病院,Clinic,,,,33.556931,133.513307,Japan
旭仁会森病院,Clinic,,,,33.555586,133.508589,Japan
明仁会都築病院,Clinic,,,,33.567181,130.342676,Japan
明理会中央総合病院,Clinic,,,"北区, 114-0001",35.764782,139.728711,Japan
昭愛会水野病院,Clinic,,,,35.782194,139.774758,Japan
月島キャピタルクリニック,Clinic,,,,35.663787,139.783493,Japan
木村牧角病院,Clinic,,,,35.740304,139.704334,Japan
木村病院,Clinic,,,,35.744372,139.781269,Japan
杉並病院,Clinic,,,,35.707844,139.594092,Japan
東京リバーサイド病院,Clinic,,,,35.73778,139.807032,Japan
東京北部病院,Clinic,,,,35.782698,139.76554,Japan
東京慈恵会医科大学葛飾医療センター,Clinic,,,,35.751837,139.858645,Japan
東京朝日会あさひ病院,Clinic,,,,35.780034,139.803355,Japan
東京聖徳病院,Clinic,,,,35.768585,139.655571,Japan
東京都リハビリテーション病院,Clinic,,,,35.735811,139.81579,Japan
東山耳鼻咽喉科医院,Clinic,,,,35.394285,139.611706,Japan
東武練馬中央病院,Clinic,,,,35.770917,139.659238,Japan
松本内科小児科医院,Clinic,,,,35.451113,133.298458,Japan
松江病院,Clinic,,,,35.697181,139.871068,Japan
松田クリニック　皮膚科、内科,Clinic,,,,35.58843,139.534689,Japan
松田医院,Clinic,,,,35.774612,139.301405,Japan
板橋区医師会病院,Clinic,,,,35.786861,139.658077,Japan
柏新宿整形外科,Clinic,,,,35.842877,139.955318,Japan
柳田医院,Clinic,,,,35.762584,139.308061,Japan
栄悠会あやせ循環器リハビリ病院,Clinic,,,"足立区, 120-0006",35.779482,139.834836,Japan
桜会あだち共生病院,Clinic,,,,35.763617,139.783992,Japan
桜会病院,Clinic,,,,35.755115,139.787905,Japan
桜台病院,Clinic,,,,35.72865,139.659163,Japan
梅ヶ島診療所,Clinic,+81 54-269-2025,,〒421-2301 静岡県静岡市葵区梅ヶ島1326,35.244066,138.342228,Japan
梅林クリニック,Clinic,,,,31.57958,130.507912,Japan
梅田病院,Clinic,,,,35.766796,139.801149,Japan
森川耳鼻咽喉科,Clinic,,,,33.249963,130.283852,Japan
植田産婦人科医院,Clinic,,,,33.249258,130.29459,Japan
検見川整形外科内科,Clinic,,,,35.64755,140.072171,Japan
樋口胃腸病院,Clinic,,,,34.71989,135.425456,Japan
武井内科クリニック,Clinic,,,鹿児島市,31.57868,130.543571,Japan
武南病院,Clinic,,,,35.824808,139.760021,Japan
武沼小児科医院,Clinic,+81 45-981-6122,,,35.545151,139.517336,Japan
比嘉眼科病院,Clinic,,,城間4-34-20,26.260261,127.713257,Japan
水光会 呼子中央クリニック,Clinic,,,,33.536914,129.89376,Japan
江口内科,Clinic,,,,33.26274,130.294212,Japan
河合病院,Clinic,,,,35.793779,139.748041,Japan
河辺きらきら整骨院,Clinic,+81-428-21-4123,,"青梅市, 198-0036",35.78645,139.285497,Japan
治久会もみのき病院,Clinic,,,,33.560224,133.496146,Japan
沼崎医院,Clinic,,,,38.431766,141.308132,Japan
浮間中央病院,Clinic,,,,35.784242,139.703223,Japan
海浜外科内科,Clinic,,,,35.639659,140.058116,Japan
海浜整形外科,Clinic,,,,35.639778,140.057736,Japan
淀井病院マルベリー,Clinic,,,"大阪市, 546-0041",34.635505,135.529372,Japan
滝野川病院,Clinic,,,,35.750276,139.731211,Japan
潮医院,Clinic,,,,35.374713,133.362484,Japan
熊井皮膚科医院,Clinic,,,,38.428545,141.306929,Japan
片瀬クリニック,Clinic,,,鹿児島市,31.58814,130.552938,Japan
牧医院,Clinic,+81 45 981 0110,,,35.530417,139.495366,Japan
王子生協病院,Clinic,,,,35.760283,139.743821,Japan
王子病院,Clinic,,,,35.756696,139.737096,Japan
瑞雲会高田馬場病院,Clinic,,,,35.714649,139.706687,Japan
生協北診療所,Clinic,,,,35.763455,139.73089,Japan
産研会上町病院,Clinic,,,,33.557087,133.526115,Japan
田代医院,Clinic,,,,33.255689,130.306657,Japan
田島眼科医院,Clinic,,,,36.386781,139.738749,Japan
石仁会白石病院,Clinic,,,,35.78486,139.771605,Japan
磯病院,Clinic,,,,35.733326,139.793125,Japan
社会福祉法人竹井病院,Clinic,,,,34.668918,135.563529,Japan
神谷病院,Clinic,0339145535,,,35.768563,139.731613,Japan
福寿会埼玉草加病院,Clinic,,,,35.811616,139.799988,Japan
福慈会福外科病院,Clinic,,,,34.189055,135.177588,Japan
福田医院,Clinic,,,,34.693686,135.546563,Japan
積善会医院,Clinic,,,,35.721472,139.819536,Japan
立花病院,Clinic,,,,33.934787,133.302079,Japan
竹ファミリー内科クリニック,Clinic,,,鹿児島市,31.588303,130.5471,Japan
竹下会竹下病院,Clinic,,,,33.557976,133.538364,Japan
竹内病院,Clinic,,,,35.742786,139.779657,Japan
第一希望の家,Clinic,,,,33.581309,133.63466,Japan
第二洪誠病院,Clinic,,,,35.785148,139.786888,Japan
筑波中央病院,Clinic,,,,36.176733,140.086353,Japan
綾瀬病院,Clinic,,,,35.769229,139.823402,Japan
美誠会井出病院,Clinic,,,,35.748787,139.799845,Japan
至誠堂病院,Clinic,,,,35.745354,139.736816,Japan
舟渡病院,Clinic,,,,35.795669,139.689231,Japan
若木原病院,Clinic,,,,35.767597,139.670894,Japan
若林胃腸科,Clinic,,,,35.770539,139.912892,Japan
草場整形外科,Clinic,,,,33.247529,130.295454,Japan
荒井皮膚科,Clinic,,,,35.540968,139.575777,Japan
荒川病院,Clinic,,,,35.747026,139.787567,Japan
荘病院,Clinic,,,,35.748719,139.715578,Japan
菊川市家庭医療センター,Clinic,,,,34.695044,138.092614,Japan
葛飾厚生会東立病院,Clinic,,,,35.743558,139.854219,Japan
蒼生会高松病院,Clinic,,,,35.756532,139.619715,Japan
藤倉クリニック,Clinic,,,,35.783011,140.315462,Japan
藤原会藤原病院,Clinic,,,,33.566421,133.649853,Japan
西所沢クリニック,Clinic,,,,35.789195,139.45663,Japan
西陵クリニック,Clinic,,,鹿児島市,31.582301,130.5048,Japan
要町病院,Clinic,,,,35.733669,139.699147,Japan
見元会見元回生病院,Clinic,,,,33.557999,133.537768,Japan
親和会鳳永病院,Clinic,,,,35.809863,139.798231,Japan
誠志会病院,Clinic,,,,35.779563,139.681263,Japan
謙仁会 亀有病院,Clinic,,,,35.763253,139.84957,Japan
豊島中央病院,Clinic,,,,35.737271,139.719175,Japan
賢仁会産婦人科菅原病院,Clinic,,,,35.886812,139.787228,Japan
赤羽中央総合病院,Clinic,,,,35.773227,139.723078,Japan
赤羽病院,Clinic,,,,35.778238,139.72486,Japan
近森会近森リハビリテーション病院,Clinic,,,,33.564947,133.541169,Japan
道心会埼玉東部循環器病院,Clinic,,,,35.905566,139.79259,Japan
野村医院,Clinic,+81 52-351-6261,,愛知県名古屋市中川区福住町１－５,35.158015,136.882187,Japan
金子病院,Clinic,,,,35.755822,139.687387,Japan
金沢外科胃腸科病院,Clinic,,,"大阪市, 535-0002",34.720411,135.547757,Japan
長田こどもクリニック,Clinic,,,,35.44772,133.314097,Japan
関川病院,Clinic,,,,35.734552,139.777654,Japan
関野病院,Clinic,,,,35.735091,139.705742,Japan
青木内科クリニック,Clinic,,,,35.130168,136.914593,Japan
静岡県総合健康センター,Clinic,,,,35.122136,138.95282,Japan
飯盛内科,Clinic,,,,33.258655,130.289576,Japan
馬場内科・循環器科,Clinic,,,,34.704433,135.558058,Japan
高仁会小山病院,Clinic,,,,34.639862,135.539529,Japan
高島平中央総合病院,Clinic,,,,35.786857,139.667834,Japan
高根産婦人科,Clinic,,,,35.642021,140.060037,Japan
高梨医院,Clinic,,,,35.854295,139.657391,Japan
高橋会高知いちょう病院,Clinic,,,,33.558003,133.517672,Japan
高橋耳鼻科,Clinic,,,,35.801841,139.446351,Japan
高潮会潮江高橋病院,Clinic,,,,33.554476,133.544586,Japan
高知県立療育福祉センター,Clinic,,,,33.544392,133.488758,Japan
魚谷眼科医院,Clinic,,,,35.44379,133.320591,Japan
16号整形外科,Hospital,,,,35.563598,139.393564,Japan
753歯科,Hospital,,,,35.547279,140.183801,Japan
Kijima E.N.T. & Pediatric Clinic,Hospital,,,,35.661872,139.687161,Japan
Komazawa Hospital,Hospital,,,,35.633919,139.660482,Japan
NTT東日本札幌病院,Hospital,,,"札幌市, 060-0061",43.055842,141.334428,Japan
Nayu Clinic,Hospital,,,,34.718509,135.420114,Japan
Ohyamato Hospital,Hospital,,,,34.681309,135.756847,Japan
SEIWA,Hospital,,,,35.89211,139.768989,Japan
TMGあさか訪問介護ステーション,Hospital,,,朝霞市,35.814087,139.584412,Japan
Takaoka Dental Clinic,Hospital,,,,34.716652,135.426579,Japan
あかつき会はとがや病院,Hospital,,,,35.825673,139.738365,Japan
いしぐろクリニック,Hospital,,,,36.526136,136.640143,Japan
いなもりクリニック,Hospital,,,,31.58699,130.544392,Japan
おうら病院,Hospital,,,,36.25458,139.432725,Japan
おさだファミリークリニック,Hospital,,,,34.900588,137.497682,Japan
おゆみの動物病院,Hospital,,,,35.559645,140.173326,Japan
おゆみの歯科,Hospital,,,,35.554638,140.190407,Japan
おゆみの眼科,Hospital,,,,35.553511,140.160345,Japan
おゆみの眼科クリニック,Hospital,,,,35.553438,140.16002,Japan
おゆみの針灸院,Hospital,,,,35.543233,140.177391,Japan
かまとり内科,Hospital,,,,35.561718,140.173592,Japan
きくち医院,Hospital,,,,37.726975,140.453576,Japan
くすの木病院,Hospital,,,,36.249066,139.08256,Japan
くれよん小児歯科,Hospital,,,,35.589336,140.153073,Japan
さいたま岩槻病院,Hospital,,,,35.97775,139.711789,Japan
さいたま市立病院,Hospital,,,,35.891101,139.67786,Japan
さかえ内科クリニック,Hospital,,,,36.52304,136.641427,Japan
さくら歯科クリニック,Hospital,,,,35.546084,140.16715,Japan
さつき会袖ヶ浦さつき台病院,Hospital,,,,35.445714,140.006308,Japan
さとう歯科,Hospital,,,,35.551701,140.165672,Japan
さやま地域ケアクリニック,Hospital,,,,35.852599,139.399507,Japan
しかべ内科診療所,Hospital,,,,42.030805,140.822732,Japan
たけお内科医院,Hospital,,,,33.19424,130.022066,Japan
つぐ診療所,Hospital,,,,35.166829,137.620983,Japan
つちはし医院,Hospital,,,,33.193229,130.024806,Japan
つつじメンタルホスピタル,Hospital,,,,36.232652,139.517537,Japan
ときわ会 常盤平中央病院,Hospital,,,,35.798089,139.956469,Japan
ときわ会 常盤平記念病院,Hospital,,,,35.798033,139.955802,Japan
とちの樹メディカルクリニック,Hospital,,,,35.771432,139.914191,Japan
にしがわ内科クリニック,Hospital,,,,34.717612,135.424724,Japan
ねや川サナトリウム,Hospital,,,,34.762335,135.654813,Japan
のぞみ会 のぞみ病院,Hospital,,,"伊奈町, 362-0806",35.983222,139.634018,Japan
はしぐち皮膚科内科クリニック,Hospital,,,,31.590672,130.557672,Japan
ひかり会クリニカル病院,Hospital,,,,35.964838,139.669459,Japan
ふけ会富家千葉病院,Hospital,,,,35.665231,140.133564,Japan
ほくと会北部病院,Hospital,,,字漢那469,26.475042,127.962637,Japan
ほたか会ほたか病院,Hospital,,,,36.669378,139.078495,Japan
ますお会柏の葉北総病院,Hospital,,,,35.893182,139.934051,Japan
ますお会第２北総病院,Hospital,,,,35.777713,140.021107,Japan
まつしま病院,Hospital,,,,35.706698,139.867012,Japan
まつのカイロプラテック,Hospital,,,,35.53879,140.201311,Japan
みかわクリニック,Hospital,,,,35.170511,137.048799,Japan
みずほ台病院,Hospital,,,,35.835547,139.550863,Japan
みどり会武里病院,Hospital,,,,35.957433,139.740678,Japan
みや針灸整骨院,Hospital,,,,35.555935,140.18809,Japan
むらた歯科医院,Hospital,,,,35.562954,140.161871,Japan
ゆかみ整骨院,Hospital,,,,34.908075,135.401651,Japan
ゆりしま治療院,Hospital,,,,35.056027,137.764316,Japan
わかさ会南八街病院,Hospital,,,,35.608534,140.303998,Japan
わらび北町病院,Hospital,,,"蕨市, 335-0001",35.830299,139.681296,Japan
アサナギ病院,Hospital,0439 87-0039,,,35.333257,139.862405,Japan
オリブ山病院,Hospital,,,首里石嶺町4-356,26.230142,127.734526,Japan
オーククリニックフォーミズ病院,Hospital,,,,35.788905,139.904286,Japan
クラーク病院,Hospital,,,"札幌市, 065-0042",43.079931,141.390029,Japan
クリニックヤマガミ,Hospital,,,,34.917485,135.397198,Japan
クリニック安里,Hospital,,,安里1-7-3,26.21917,127.693363,Japan
クリニック斉藤,Hospital,,,,35.335086,139.320369,Japan
グリーンエミネンス中村古峡記念病院,Hospital,,,,35.5952,140.129823,Japan
コマダ診療所,Hospital,,,,34.781215,135.794813,Japan
セコメディック病院,Hospital,,,,35.76339,140.074953,Japan
センダン北上中央病院,Hospital,,,字上勢頭631-9,26.329247,127.772646,Japan
セントラル病院,Hospital,,,,34.48526,133.370142,Japan
タピック沖縄リハビリテーションセンター病院,Hospital,,,字比屋根963,26.314767,127.824204,Japan
ドクターランド松戸,Hospital,,,,35.791911,139.920603,Japan
パテラ会月夜野病院,Hospital,,,,36.675103,139.004746,Japan
ヒロ整形クリニック,Hospital,,,,35.170678,137.046278,Japan
レディースクリニックアンジュ,Hospital,,,,35.14767,137.024242,Japan
ロザリオの聖母会海上寮療養所,Hospital,,,,35.703867,140.681566,Japan
ロザリオの聖母会重症心身障害児施設聖母療育園,Hospital,,,,35.70445,140.682899,Japan
一心会初富保健病院,Hospital,,,,35.784757,139.986049,Japan
一晃会 小林病院,Hospital,,,,35.794242,139.378684,Japan
一灯の会沖縄中央病院,Hospital,,,字知花5-26-1,26.365132,127.811182,Japan
三信会岸病院,Hospital,,,,35.928726,139.444313,Japan
三光会そのべ病院,Hospital,,,,36.24457,139.179494,Japan
三友会三枝病院,Hospital,,,,35.32598,139.850288,Japan
三和会東鷲宮病院,Hospital,,,,36.089239,139.685924,Japan
三慶会指扇病院,Hospital,,,,35.922801,139.560914,Japan
三慶会指扇療養病院,Hospital,,,,35.922562,139.562368,Japan
三橋病院,Hospital,,,,35.608282,140.128683,Japan
三省会本多病院,Hospital,0478-82-3181,,"香取市, 289-0312",35.853483,140.583555,Japan
三矢会両総病院,Hospital,,,,35.554094,140.362552,Japan
三矢会八街総合病院,Hospital,,,,35.672111,140.314812,Japan
三紫会小田病院,Hospital,,,,35.105182,140.101944,Japan
三芳第二病院,Hospital,+81 49 261 0502,,,35.878957,139.51853,Japan
三郷中央総合病院,Hospital,+81 48-953-1321,,341-8526,35.830376,139.878823,Japan
上善会かりゆし病院,Hospital,,,字新川2124,24.360559,124.141496,Japan
上尾中央第二病院,Hospital,,,,35.953015,139.571639,Japan
上山病院,Hospital,,,,34.766276,135.630677,Japan
上毛泌尿器科記念善衆会病院,Hospital,,,,36.367697,139.157574,Japan
上町いまきいれ病院,Hospital,,,,31.60228,130.558651,Japan
上総会山之内病院,Hospital,,,,35.42675,140.305535,Japan
下仁田厚生病院,Hospital,,,,36.213039,138.78598,Japan
与那原中央病院,Hospital,,,南風原与那原線,26.202734,127.748465,Japan
両毛整肢療護園,Hospital,,,,36.39265,139.332648,Japan
中央林間病院 (Chuo-Rinkan Hospital),Hospital,,,,35.508322,139.446106,Japan
中央病院,Hospital,,,,34.33915,134.040794,Japan
中央群馬脳神経外科病院,Hospital,,,,36.374749,139.033006,Japan
中島内科,Hospital,,,,35.856596,139.901109,Japan
中日病院,Hospital,,,,35.176229,136.902152,Japan
中村医院,Hospital,,,,34.902474,137.496982,Japan
中村整形外科リハビリクリニック,Hospital,,,,34.912875,135.403609,Japan
中村歯科医院,Hospital,,,,34.912875,135.403764,Japan
中根医院,Hospital,,,,34.906112,137.495371,Japan
中沢会上毛病院,Hospital,,,,36.361364,139.11583,Japan
中部協同病院,Hospital,098-938-8828,,"沖縄県沖縄市知花6-25-5 美里1-31-15, 904-2143",26.342329,127.816848,Japan
中部協同病院,Hospital,,,知花6-25-5,26.36391,127.816051,Japan
中部徳洲会病院,Hospital,,,照屋3-20-1,26.330858,127.813293,Japan
久田病院,Hospital,,,字大名275,26.209756,127.731999,Japan
九十九里ホーム病院,Hospital,,,,35.68706,140.524305,Japan
二之沢会二之沢病院,Hospital,,,,36.402299,138.98112,Japan
五和会名護療育園,Hospital,,,字宇茂佐1765,26.607892,127.964411,Japan
五紘会関口整形外科病院,Hospital,,,,36.392359,139.067113,Japan
井上病院,Hospital,,,,35.832834,139.557375,Japan
京友会病院,Hospital,,,,35.700033,140.631775,Japan
仁和会埼玉江南病院,Hospital,,,,36.113782,139.338651,Japan
仁寿会山田病院,Hospital,,,,36.178095,139.50444,Japan
仁栄会所沢緑ケ丘病院,Hospital,,,,35.80798,139.415284,Japan
仁誠会名嘉病院,Hospital,,,字嘉手納258,26.367064,127.755094,Japan
今井病院,Hospital,,,,36.027589,139.726747,Japan
今山歯科,Hospital,,,,34.071698,134.562977,Japan
伊勢崎佐波医師会病院,Hospital,,,,36.316112,139.209203,Japan
伊勢崎市民病院,Hospital,,,,36.323462,139.178448,Japan
