Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
Centrul Medical „Renaștere”,Clinic,+373 22 773 535,,"23/2 Bulevardul Decebal, Chișinău, MD-2002, MD",47.002648,28.86021,Moldova
Centrul Medical „Repromed“,Clinic,,,"29/1 Bulevardul Cuza-Vodă, Chișinău, MD",46.977341,28.854063,Moldova
Centrul Medicilor de Familie,Clinic,,,"1 Strada Costiujeni, Codru, MD-2019, MD",46.978441,28.837175,Moldova
Centrul Medicilor de Familie,Clinic,,,"3 Strada Ion Creangă, Dobrogea, MD",46.887869,28.995996,Moldova
Centrul Medicilor de Familie,Clinic,,,"64 Strada Independenței, Ocniţa, MD",48.415229,27.471086,Moldova
Centrul Medicilor de Familie (CMF) Fălești,Clinic,,,"36 Strada Ștefan cel Mare și Sfânt, Fălești, MD-5903, MD",47.577593,27.70814,Moldova
Centrul Medicilor de Familie Cahul,Clinic,,,"27 Strada Ștefan cel Mare și Sfânt, Cahul, MD",45.908412,28.197423,Moldova
Centrul Medicilor de Familie nr. 1,Clinic,,,,46.995507,28.866901,Moldova
Centrul Medicilor de Familie nr. 11,Clinic,+373 682 31 360,,"30 Strada Petru Rareș, Chișinău, MD-2005, MD",47.0329,28.840268,Moldova
Centrul Medicilor de Familie nr. 2,Clinic,,,"28 Strada Independenței, Chișinău, MD",46.976457,28.857354,Moldova
Centrul Medicilor de Familie nr. 3,Clinic,,,"5/2 Bulevardul Dacia, Chișinău, MD-2038, MD",46.991713,28.85296,Moldova
Centrul Medicilor de Familie nr. 6,Clinic,+373 22 242 142,,"6 Strada Mitropolit Petru Movilă, Chișinău, MD-2004, MD",47.027878,28.820014,Moldova
Centrul Medicilor de Familie nr. 6,Clinic,,,"30 Strada Kiev, Bălţi, MD",47.781069,27.925465,Moldova
Centrul Medicilor de Familie nr. 6,Clinic,,,,47.027702,28.820053,Moldova
Centrul Medicilor de Familie nr. 8,Clinic,+373022470305,,"3 Strada Voluntarilor, Chișinău, MD-2023, MD",47.00904,28.892081,Moldova
Centrul Medicilor de Familie „Dolinnoe”,Clinic,,,Dolinnoe,47.019353,28.995744,Moldova
Centrul Medicilor de Familie „Maximovca”,Clinic,,,"Strada Școlii, Maximovca, MD",47.00939,29.016881,Moldova
Centrul Municipal de Vaccinare,Clinic,,,"18A Strada Petru Rareș, Chișinău, MD-2005, MD",47.031438,28.839296,Moldova
Centrul Stomatologic Municipal,Clinic,,,"3 Bulevardul Constantin Negruzzi, Chișinău, MD",47.013045,28.852507,Moldova
"Centrul Sănătate Publică, filiala Fălești",Clinic,+37325984183,,"3 Strada Toma Ciorbă, Fălești, MD-5903, MD",47.578316,27.707848,Moldova
Centrul Sănătății Familiei „Galaxia”,Clinic,+373 22 858 500,,"54 Strada Alexandru cel Bun, Chișinău, MD",47.024615,28.841609,Moldova
Centrul de Chirurgie Oro-Maxilo-Facială „Chirurgomf”,Clinic,,,"1 Strada Toma Ciorbă, Chișinău, MD-2004, MD",47.029296,28.817799,Moldova
Centrul de Diagnosticare Medicală „Magnific”,Clinic,,,"3A Stradela Școlii, Comrat, MD-3805, MD",46.296419,28.654519,Moldova
Centrul de Medicină al Aviației Civile (CMAC),Clinic,,,"60/2 Bulevardul Dacia, Chișinău, MD-2026, MD",46.941718,28.924447,Moldova
Centrul de Pneumologie,Clinic,,,"24/B Strada Romană, Ungheni, MD",47.207925,27.796311,Moldova
Centrul de Sănătate,Clinic,,,"Mărăndeni, MD-5933",47.668152,27.826908,Moldova
Centrul de Sănătate Băcioi,Clinic,,,"125/1 Strada Independenței, Băcioi, MD-6812, MD",46.910576,28.893552,Moldova
Centrul de Sănătate Fârlădeni,Clinic,,,"22 Strada Fântânii, Fârlădeni, MD",46.784066,29.370181,Moldova
Centrul de Sănătate Fălești,Clinic,+37325925419,cf.falesti@ms.md,"36 Strada Ștefan cel Mare și Sfânt, Fălești, MD-5903, MD",47.577989,27.708344,Moldova
Centrul de Sănătate Leova,Clinic,,,"63 Strada Ștefan cel Mare și Sfânt, Leova, MD-6301, MD",46.481244,28.251566,Moldova
Centrul de Sănătate Nisporeni,Clinic,,,"40 Strada Toma Ciorbă, Nisporeni, MD",47.088161,28.175617,Moldova
"Centrul de Sănătate Publică, municipiul Bălți",Clinic,,,,47.780655,27.906469,Moldova
Centrul de Sănătate Secărenii Noi,Clinic,,,"3/A Strada Parcului, Secărenii Noi, MD",47.009619,28.330897,Moldova
Centrul de Sănătate Teleșeu,Clinic,,,Teleșeu,47.270511,28.705257,Moldova
Centrul de Sănătate Varnița,Clinic,,,"64/1 Strada Tighina, Varnița, MD",46.86037,29.476434,Moldova
Centrul de Sănătate pentru Studenți,Clinic,,,"22/2 Bulevardul Grigore Vieru, Chișinău, MD",47.031337,28.84546,Moldova
Centrul de Sănătate „Medicină Tradițională”,Clinic,,,"19 Strada Vissarion Belinski, Chișinău, MD",47.027235,28.802168,Moldova
Centrul de Sănătate „Mileştii Mici”,Clinic,+37326868256,,"1 Strada Nicolae Testemiţanu, Mileștii Mici, MD-6819, MD",46.910368,28.807228,Moldova
Centrul de Sănătate „Pașcani”,Clinic,,,Pașcani,46.980222,28.364931,Moldova
Ceragem,Clinic,,,,47.370429,28.820722,Moldova
Ceragem,Clinic,,,"30 Strada Națională, Ungheni, MD",47.209039,27.803324,Moldova
ClasicMed,Clinic,,,"10/1 Strada Mihai Viteazul, Chișinău, MD-2004, MD",47.037553,28.826023,Moldova
Clinica Familia,Clinic,,,"14 Strada Costiujeni, Codru, MD",46.973542,28.832973,Moldova
Clinica Oftalmologică MCI,Clinic,,,"7 Strada Serghei Lazo, Chișinău, MD-2004, MD",47.026636,28.820943,Moldova
Clinica Universitară de Asistentă Medicală Primară a USMF „Nicolae Testimițanu”,Clinic,,,"137 Strada 31 August 1989, Chișinău, MD-2004, MD",47.02768,28.821577,Moldova
Clinica „Emanuel”,Clinic,,,"140 Strada Alexandru cel Bun, Chișinău, MD",47.03116,28.83184,Moldova
DermaClinic,Clinic,+373 600 04 045,,"7 Strada Alessandro Bernardazzi, Chișinău, MD-2001, MD",47.01158,28.834528,Moldova
Dexa-Scanning,Clinic,,,"8 Strada Constantin Vârnav, Chișinău, MD",46.996907,28.830269,Moldova
Diagnostic Dentar 3D,Clinic,,,"5/2 Bulevardul Constantin Negruzzi, Chișinău, MD",47.013065,28.852001,Moldova
Dispensarul Republican de Narcologie,Clinic,,imspdrn@ms.md,"8 Strada Ion Pruncul, Chișinău, MD-2012, MD",47.032234,28.838028,Moldova
Doctor Coropceanu,Clinic,,,"108 Strada Armenească, Chișinău, MD",47.024287,28.845572,Moldova
EliteMed,Clinic,+373 22 781 040,clinica@elitemed.md,"202 Strada Alba Iulia, Chișinău, MD-2071, MD",47.040981,28.765422,Moldova
Estetic-Sana,Clinic,+37369263873,,"108/1 Strada Alexandru cel Bun, Chișinău, MD",47.029995,28.833738,Moldova
Esthetic Factory,Clinic,,estheticfactory.md@gmail.com,"16/1 Strada Ion Creangă, Chișinău, MD",47.034492,28.80807,Moldova
Eternal Beauty,Clinic,,,"2C Strada Bogdan-Voievod, Chișinău, MD",47.045574,28.860088,Moldova
EuroLab,Clinic,,,"52 Strada Nicolae Dimo, Durlești",47.017595,28.7458,Moldova
Expert Clinic,Clinic,,,"14/2 Strada Tadeuș Malinovschi, Codru, MD",46.992127,28.818525,Moldova
Gesundheit,Clinic,,,"45/2 Strada Mihail Kogălniceanu, Chișinău, MD-2009, MD",47.016219,28.830193,Moldova
Guțuțui Dental Clinic,Clinic,+373 790 77 555,danielgututui@yahoo.com,"24/1 Strada Lev Tolstoi, Chișinău, MD-2001, MD",47.010271,28.842333,Moldova
Health Med,Clinic,,,"3 Piața Unirea Principatelor, Chișinău, MD-2064, MD",47.02699,28.794749,Moldova
Help,Clinic,,,"19 Strada Calea Ieșilor, Chișinău, MD-2069, MD",47.040034,28.799542,Moldova
Immuno+,Clinic,,,"87 Strada Alba Iulia, Chișinău, MD",47.040667,28.764342,Moldova
Immuno+,Clinic,,,"5 Bulevardul Moscova, Chișinău, MD",47.04612,28.861596,Moldova
Instituția Centrul de sănătate Glodeni (Policlinică),Clinic,,,"Glodeni, MD-4901",47.77616,27.518365,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,"19/1 Strada Nicolae Testemițanu, Chișinău, MD-2025, MD",46.997195,28.834932,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,"5/2 Strada Ion Creangă, Chișinău, MD-2064, MD",47.03273,28.806307,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,"59 Strada 31 August 1989, Chișinău, MD-2001, MD",47.016292,28.83861,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,"47/2 Bulevardul Dacia, Chișinău, MD",46.979133,28.870072,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,"64/2 Strada Albișoara, Chișinău, MD",47.036445,28.841438,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,"5/3 Strada Alexandru cel Bun, Ialoveni, MD-6801, MD",46.956048,28.770053,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,47.637104,28.1372,Moldova
Invitro,Clinic,+373 789 03 999,info@invitro.md,,47.207151,29.158423,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,46.056921,28.807247,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,45.908141,28.198959,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,46.525385,28.780717,Moldova
Invitro,Clinic,+373 789 03 999,info@invitro.md,,47.147601,28.615782,Moldova
Invitro,Clinic,+373 789 03 999;+373 22 903 999,info@invitro.md,"61 Strada Ștefan cel Mare și Sfânt, Fălești, MD",47.576999,27.708704,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,48.031174,27.815148,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,47.892399,28.301876,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,47.815719,28.790354,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,46.303407,28.657102,Moldova
Invitro,Clinic,+373 789 03 999,info@invitro.md,,46.654453,29.40504,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,46.881352,29.231996,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,47.209532,27.796114,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,"Strada 27 Aprilie 1990, Varnița, MD",46.856252,29.462841,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,47.248532,28.322369,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,48.354167,27.085419,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,47.954938,27.557552,Moldova
Invitro,Clinic,+373 789 03 999,info@invitro.md,,48.170195,27.303418,Moldova
Invitro,Clinic,+373 789 03 999,info@invitro.md,,48.154964,28.299311,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,47.774381,27.897613,Moldova
Invitro,Clinic,+373 789 03 999,info@invitro.md,"Chișinău, MD",47.053878,28.864577,Moldova
Invitro,Clinic,+373 789 03 999,info@invitro.md,"61/6 Strada Alecu Russo, Chișinău, MD",47.038398,28.885462,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,47.032067,28.821696,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,"63 Strada Mihai Eminescu, Chișinău, MD",47.024814,28.840774,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,47.004757,28.843108,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,47.043012,28.856208,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,"151 Strada Mihalcea Hîncu, Hîncești, MD",46.82813,28.588555,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,"Chișinău, MD",46.990763,28.827605,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,47.053849,28.892562,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,"14B Strada Liviu Deleanu, Durlești, MD",47.046722,28.76872,Moldova
Invitro,Clinic,+373 789 03 999,info@invitro.md,,48.406444,27.488993,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,47.387335,28.824863,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,46.656569,29.410636,Moldova
Invitro,Clinic,+373 22 903 999,info@invitro.md,,47.063632,28.844798,Moldova
Italclinic,Clinic,,,"51 Strada Bernardazzi, MD",47.014347,28.830194,Moldova
KinderMed,Clinic,,,"87 Strada Vasile Alecsandri, Chișinău, MD",47.016636,28.831795,Moldova
Kineto Plus,Clinic,,,"200/5 Strada Alba Iulia, Chișinău, MD-2071, MD",47.041254,28.767385,Moldova
Kinezis-Vita,Clinic,,,"47 Strada Columna, Chișinău, MD",47.018295,28.847845,Moldova
Lacteia,Clinic,,,"6 Bulevardul Cuza Vodă, Chișinău, MD",46.986464,28.865913,Moldova
Mama Med,Clinic,,,"35 Bulevardul Dacia, Chișinău, MD-2060, MD",46.984733,28.860754,Moldova
Med Klinik,Clinic,+37326885268,,"53 Strada Alexandru cel Bun, Ialoveni, MD-6801, MD",46.94539,28.776329,Moldova
Med Plus Medical Center,Clinic,,,"5/4 Strada Ion Creangă, Chișinău, MD-2069, MD",47.032995,28.80676,Moldova
MedExpert,Clinic,,,"62/3 Strada Gheorghe Asachi, Chișinău, MD",46.996411,28.817426,Moldova
MedExpert,Clinic,,,"35 Strada Bulgară, Chișinău, MD-2001, MD",47.016698,28.83858,Moldova
MedExpert,Clinic,+37322811162,,"7/6 Strada Liviu Deleanu, Chișinău, MD-2071, MD",47.045403,28.769597,Moldova
MedFamily,Clinic,022999166,,"34/2 Bulevardul Mircea cel Bătrân, Chișinău, MD-2075, MD",47.054169,28.892673,Moldova
MedWay,Clinic,+37379321919,,"52 Strada Țarinei, Chișinău, MD",47.040124,28.794587,Moldova
Medexpert,Clinic,+37322811181,,"42 Strada Gheorghe Asachi, Chișinău, MD",47.002568,28.823036,Moldova
MediPartner,Clinic,,,"29 Strada Mihai Eminescu, Codru, MD",46.988495,28.827997,Moldova
MediPartner,Clinic,,,"15/7 Bulevardul Moscova, Chișinău, MD-2068, MD",47.052664,28.864086,Moldova
Medpunct Zăluceni,Clinic,,,,48.048922,28.55463,Moldova
Medteh,Clinic,,,"36A Bulevardul Dacia, Chișinău, MD-2060, MD",46.981491,28.862849,Moldova
Microchirurgia Ochiului,Clinic,,,"15 Strada Nicolai Zelinski, Chișinău, MD-2038, MD",46.991859,28.853336,Moldova
Neokinetica,Clinic,,,"33/3 Bulevardul Mircea cel Bătrân, Chișinău, MD-2075, MD",47.054949,28.890292,Moldova
Neuromed,Clinic,+37361083434,,"15 Strada Florești, Chișinău, MD",47.029951,28.786158,Moldova
Neuroscan,Clinic,+373 22 238 342,,"2A, etajul 1 Strada Eugen Doga, Chișinău, MD-2005, MD",47.027165,28.836646,Moldova
New Med Life,Clinic,,,"4/5 Strada Petru Zadnipru, Chișinău, MD",47.041325,28.884825,Moldova
Nobel İlaç Moldova,Clinic,,,"6, of. 25 Bulevardul Moscova, Chișinău, MD-2068, MD",47.047126,28.86349,Moldova
Novamed,Clinic,,,"30 Strada Doctor Tudor Strișcă, Chișinău, MD",46.988485,28.83428,Moldova
ON Clinic,Clinic,,,"90/1 Strada Vasile Alecsandri, Chișinău, MD",47.023672,28.842539,Moldova
Oculus Prim,Clinic,+37322837063,,"108/1 Strada Alexandru cel Bun, Chișinău, MD",47.029703,28.833894,Moldova
Oficiul Medicilor de Familie (OMF),Clinic,,,"Catranâc, MD-5915",47.591731,27.800366,Moldova
Oficiul Medicilor de Familie (OMF),Clinic,,,"Egorovca, MD-5921",47.622159,27.759461,Moldova
Oficiul Medicilor de Familie Gangura,Clinic,,,"42 Strada Ștefan cel Mare și Sfânt, Gangura",46.731274,29.014368,Moldova
Oficiul Medicilor de Familie Morenii Noi,Clinic,,,"2 Strada Tineretului, Morenii Noi, MD",47.12574,27.921942,Moldova
Oficiul Medicilor de Familie Mărcăuți,Clinic,,,,47.354843,29.059508,Moldova
Oficiul Medicilor de Familie Semeni,Clinic,,,"53 Strada Calea Ieşilor, Semeni, MD",47.272023,27.758062,Moldova
Oficiul Medicilor de Familie Trușeni,Clinic,,,,47.072535,28.698573,Moldova
Oficiul Medicilor de Familie Valea Mare,Clinic,,,"65 Strada Ștefan cel Mare și Sfânt, Valea Mare, MD",47.132848,27.86087,Moldova
Oficiul Medicilor de Familie Văsieni,Clinic,,,"47 Strada La Poalele Țiglei, Văsieni, MD-6830, MD",46.968228,28.583803,Moldova
On Clinic,Clinic,(022)200000,,,47.033239,28.765269,Moldova
Ozonis,Clinic,,,"97 Strada Alba Iulia, Chișinău, MD-2071, MD",47.041204,28.761158,Moldova
"Ozonoterapie „Medox-Prim” SC, Cabinet medical",Clinic,+37369251492,,"5/1A Strada Vlaicu Pârcălab, Chișinău, MD-2009, MD",47.01643,28.826273,Moldova
Pediatrica,Clinic,,,"3/5 Strada Miorița, Chișinău, MD-2028, MD",46.995589,28.812573,Moldova
Pediatrica,Clinic,022911501,,"42 Bulevardul Mircea cel Bătrân, Chișinău, MD-2075, MD",47.056839,28.892722,Moldova
Pediatrica,Clinic,,,"190/1 Strada Alba Iulia, Chișinău, MD",47.037657,28.772433,Moldova
Policlinica,Clinic,,,,47.505232,28.369511,Moldova
Policlinica,Clinic,,,,46.824005,28.276254,Moldova
Policlinica Doroțcaia,Clinic,,,Doroțcaia,47.171641,29.195347,Moldova
Policlinica Edineț,Clinic,+37324622101,,"81 Strada Independenței, Edineț, MD-4601, MD",48.167995,27.309576,Moldova
Policlinica Raională Criuleni,Clinic,,,"1/4 Strada Ștefan cel Mare și Sfânt, Criuleni, MD",47.20623,29.166454,Moldova
Policlinica Serviciului Medical al Ministerului Afacerilor Interne,Clinic,,,,47.001508,28.821309,Moldova
Policlinica Spitalul Clinic Republican,Clinic,,,"Chișinău, MD",46.994695,28.831234,Moldova
Policlinica Spitalului Clinic al Ministerului Sănătății,Clinic,,,"22/2 Bulevardul Grigore Vieru, Chișinău, MD",47.031452,28.845265,Moldova
Policlinica Stomatologică Republicană,Clinic,,,"Chișinău, MD",47.017934,28.828269,Moldova
Policlinica Tîrgul Vertiujeni,Clinic,,,,48.030061,28.531785,Moldova
Premium Diagnostic,Clinic,,,"5/A Strada Alexandru cel Bun, Ialoveni, MD-6801, MD",46.954962,28.770314,Moldova
Pro Sano,Clinic,,,"75 Strada Alba Iulia, Chișinău, MD-2071, MD",47.035714,28.774343,Moldova
ProMed,Clinic,,,"24/1 Strada Ion Creangă, Chișinău, MD-2064, MD",47.032695,28.80522,Moldova
ProMed Family Medical Center,Clinic,+373 799 90 382,,"44/1 Strada Nicolae Costin, Chișinău, MD",47.035873,28.78797,Moldova
Proctomed Clinic,Clinic,,,"Strada Independenței, Chișinău, MD",46.981927,28.849852,Moldova
Punct Medical,Clinic,,,Ciobanovca,46.815247,29.198032,Moldova
Punct medical,Clinic,,,"28 Strada Ştefan cel Mare şi Sfânt, Satul Bîrnova, MD-7113, MD",48.422123,27.529069,Moldova
Punct medical,Clinic,,,"9 Strada Vișniovaia, Satul Naslavcea, MD-7129, MD",48.469407,27.581852,Moldova
Punctul Medical Cotul Morii,Clinic,,,,46.838592,28.183808,Moldova
Punctul Medical „Cornești”,Clinic,,,Cornești,46.998763,28.333048,Moldova
Punctul medical,Clinic,,,,47.716151,27.821659,Moldova
Punctul medical,Clinic,,,"67 Strada Centrală, Larga, MD-7722, MD",46.76583,29.160618,Moldova
Revimed,Clinic,,,"13/2 Bulevardul Mircea cel Bătrân, Chișinău, MD-2044, MD",47.047755,28.888668,Moldova
Ridicon,Clinic,,,"124 Strada Columna, Chișinău, MD-2012, MD",47.029056,28.83263,Moldova
Salina HaloAerosol,Clinic,,,"113 Strada Alba Iulia, Chișinău, MD-2071, MD",47.041726,28.760558,Moldova
Salonul Ortopedic „Osteomed”,Clinic,,,"23/9 Strada Mitropolit Petru Movilă, Chișinău, MD-2004, MD",47.030442,28.820392,Moldova
Sancos,Clinic,+373 22 909 909,,"16 Bulevardul Moscova, Chișinău, MD-2068, MD",47.054613,28.865795,Moldova
Sante,Clinic,+373 22 667 266;+373 797 74 472,pr@clinica-sante.md,"31 Strada Alexandru cel Bun, Ialoveni, MD-6801, MD",46.949797,28.773823,Moldova
Sante,Clinic,+373 22 667 266;+373 797 74 455,pr@clinica-sante.md,"37 Strada Nicolae H. Costin, Chișinău, MD-2051, MD",47.035325,28.787568,Moldova
Sante,Clinic,+373 22 667 266;+373 781 19 955,pr@clinica-sante.md,"84 Strada Ismail, Chișinău, MD",47.015885,28.846971,Moldova
Sante,Clinic,+373 22 667 266;+373 797 74 456,pr@clinica-sante.md,"6 Bulevardul Renașterii Naționale, Chișinău, MD",47.035668,28.849507,Moldova
Sante,Clinic,+373 22 667 266;+373 797 74 420,pr@clinica-sante.md,,48.157795,28.302455,Moldova
Sante,Clinic,+373 22 667 266;+373 784 42 244,pr@clinica-sante.md,"12 Strada Aleksandr Pușkin, Chișinău, MD",47.018602,28.827052,Moldova
Sante,Clinic,+373 22 667 266;+373 787 74 420,pr@clinica-sante.md,"29/7 Strada Nicolae Testemițanu, Chișinău, MD-2025, MD",46.995229,28.832672,Moldova
Sante,Clinic,+373 22 667 266;+373 797 74 495,pr@clinica-sante.md,"122/1 Strada Vasile Lupu, Orhei, MD",47.386803,28.825017,Moldova
Sante,Clinic,+373 22 667 266;+373 798 81 818,pr@clinica-sante.md,,46.877767,29.231099,Moldova
Sante,Clinic,+373 22 667 266;+373 797 74 408,pr@clinica-sante.md,,46.860184,29.477713,Moldova
Sante,Clinic,+373 22 667 266;+373 787 74 400,pr@clinica-sante.md,"Strada Independenței, Edineț, MD",48.167449,27.309885,Moldova
Sante,Clinic,+373 22 667 266;+373 797 74 407,pr@clinica-sante.md,,46.827623,28.589569,Moldova
Sante,Clinic,+373 22 667 266;+373 787 74 460,pr@clinica-sante.md,,47.145166,28.612954,Moldova
Sante,Clinic,+373 797 74 407;+373 797 74 474,pr@clinica-sante.md,,47.756204,27.921782,Moldova
Sante,Clinic,+373 22 667 266;+373 797 74 445,pr@clinica-sante.md,Bălți,47.772533,27.899155,Moldova
Sante,Clinic,+373 797 74 445;+373 797 74 448,pr@clinica-sante.md,"35/E Strada Romană, Ungheni, MD",47.211735,27.799401,Moldova
Sante,Clinic,+373 786 67 266;+373 797 74 414,pr@clinica-sante.md,"49/14 Bulevardul Dacia, Chișinău, MD",46.978669,28.869407,Moldova
Sante,Clinic,+373 22 667 266;+373 797 74 425,pr@clinica-sante.md,,47.041999,28.890969,Moldova
Sante,Clinic,+373 22 667 266;+373 787 74 406,pr@clinica-sante.md,,45.908316,28.200043,Moldova
Sante,Clinic,+373 22 667 266;+373 787 74 403,pr@clinica-sante.md,,46.305212,28.658709,Moldova
Sante,Clinic,+373 22 667 266;+373 797 74 465,pr@clinica-sante.md,,48.353417,27.084652,Moldova
Sante,Clinic,+373 22 667 266;+373 797 74 440,pr@clinica-sante.md,"32 Strada Mihai Eminescu, Călărași, MD",47.248832,28.318966,Moldova
Sante,Clinic,+373 22 667 266;+373 787 74 405,pr@clinica-sante.md,,46.526182,28.773757,Moldova
